202.054	10.000
213.945	10.000
253.984	10.000
268.932	10.000
268.932	10.000
253.984	10.000
240.006	10.000
253.984	10.000
284.923	10.000
284.923	10.000
302.040	10.000
320.000	10.000
320.000	10.000
320.000	10.000
320.000	10.000
320.000	10.000
320.000	10.000
320.000	10.000
320.000	10.000
320.000	10.000
320.000	10.000
320.000	10.000
320.000	10.000
320.000	10.000
320.000	10.000
320.000	10.000
320.000	10.000
320.000	10.000
320.000	10.000
320.000	10.000
320.000	10.000
320.000	10.000
320.000	10.000
320.000	10.000
320.000	10.000
320.000	10.000
320.000	10.000
320.000	10.000
320.000	10.000
302.040	10.000
284.923	10.000
284.923	10.000
302.040	10.000
320.000	10.000
320.000	10.006
320.000	214.440
320.000	227.191
320.000	240.700
320.000	270.177
320.000	270.177
320.000	255.013
320.000	240.700
320.000	10.006
320.000	286.243
302.040	286.243
284.923	303.264
284.923	321.297
284.923	321.297
253.984	321.297
268.932	321.297
268.932	321.297
284.923	303.264
284.923	321.297
284.923	321.297
284.923	321.297
284.923	321.297
268.932	321.297
268.932	321.297
268.932	321.297
268.932	321.297
268.932	321.297
268.932	321.297
268.932	321.297
268.932	321.297
268.932	321.297
268.932	321.297
268.932	321.297
268.932	321.297
268.932	321.297
268.932	321.297
284.923	321.297
284.923	321.297
284.923	321.297
302.040	303.264
320.000	10.000
320.000	10.000
320.000	10.000
320.000	10.000
320.000	10.000
302.040	286.243
320.000	286.243
320.000	303.264
320.000	321.297
320.000	321.297
320.000	321.297
320.000	321.297
320.000	303.264
320.000	286.243
320.000	10.000
320.000	10.000
320.000	340.402
320.000	321.297
320.000	321.297
320.000	321.297
320.000	321.297
320.000	321.297
320.000	303.264
320.000	286.243
320.000	286.243
320.000	286.243
320.000	270.177
320.000	270.177
320.000	270.177
320.000	286.243
302.040	286.243
284.923	286.243
135.011	286.243
135.011	286.243
135.011	270.177
143.039	270.177
180.009	270.177
213.945	270.177
240.006	270.177
253.984	270.177
268.932	270.177
253.984	270.177
253.984	270.177
226.013	270.177
202.054	270.177
240.006	270.177
253.984	270.177
268.932	270.177
302.040	286.243
320.000	286.243
320.000	286.243
320.000	303.264
320.000	321.297
320.000	321.297
320.000	321.297
320.000	321.297
320.000	321.297
320.000	303.264
320.000	303.264
320.000	321.297
320.000	321.297
320.000	321.297
320.000	321.297
320.000	321.297
320.000	321.297
320.000	321.297
320.000	321.297
320.000	321.297
320.000	321.297
320.000	321.297
320.000	321.297
320.000	321.297
320.000	321.297
320.000	321.297
320.000	321.297
320.000	321.297
320.000	321.297
320.000	321.297
339.028	321.297
339.028	321.297
339.028	321.297
320.000	321.297
320.000	303.264
320.000	10.000
302.040	10.000
302.040	10.000
284.923	10.000
268.932	10.000
268.932	10.000
268.932	10.000
268.932	10.000
268.932	10.000
268.932	10.000
268.932	10.000
268.932	10.000
302.040	10.000
339.028	10.000
339.028	10.000
339.028	10.000
358.980	10.000
358.980	10.000
402.942	10.000
453.072	10.000
478.905	10.000
478.905	10.000
507.968	10.000
507.968	10.000
478.905	10.000
478.905	10.000
478.905	10.000
507.968	10.000
507.968	10.000
478.905	10.000
478.905	10.000
478.905	10.000
478.905	10.000
478.905	10.000
478.905	10.000
478.905	10.000
478.905	10.000
478.905	10.000
453.072	10.000
426.902	10.000
426.902	10.000
426.902	10.000
426.902	10.000
426.902	10.000
426.902	10.000
426.902	10.000
426.902	10.000
426.902	10.000
426.902	10.000
426.902	10.000
426.902	10.000
426.902	10.000
426.902	10.000
426.902	10.000
426.902	10.000
426.902	10.000
426.902	10.000
426.902	143.121
426.902	135.089
426.902	135.089
426.902	135.089
426.902	135.089
426.902	10.000
426.902	214.440
426.902	240.700
426.902	255.013
426.902	255.013
426.902	255.013
402.942	240.700
426.902	227.191
426.902	214.440
426.902	10.000
426.902	255.013
426.902	286.243
426.902	303.264
426.902	321.297
453.072	321.297
453.072	321.297
426.902	321.297
302.040	303.264
284.923	321.297
284.923	321.297
302.040	321.297
302.040	321.297
302.040	321.297
302.040	321.297
302.040	321.297
320.000	321.297
320.000	321.297
320.000	321.297
320.000	321.297
320.000	321.297
320.000	321.297
302.040	321.297
284.923	321.297
339.028	321.297
320.000	321.297
320.000	321.297
320.000	321.297
320.000	321.297
320.000	321.297
320.000	321.297
320.000	321.297
320.000	303.264
302.040	10.000
302.040	10.000
320.000	10.000
320.000	10.000
320.000	340.402
320.000	340.402
339.028	340.402
339.028	321.297
358.980	321.297
358.980	321.297
358.980	303.264
358.980	286.243
339.028	286.243
380.986	270.177
380.986	10.000
380.986	10.000
380.986	286.243
358.980	270.177
358.980	270.177
358.980	270.177
358.980	270.177
358.980	270.177
380.986	270.177
380.986	270.177
380.986	340.402
380.986	340.402
380.986	360.643
380.986	360.643
380.986	382.088
380.986	428.879
402.942	454.382
402.942	481.401
426.902	481.401
426.902	510.026
426.902	510.026
426.902	481.401
426.902	481.401
426.902	510.026
426.902	510.026
426.902	510.026
426.902	481.401
426.902	481.401
426.902	481.401
426.902	481.401
426.902	481.401
478.905	481.401
478.905	481.401
478.905	481.401
478.905	454.382
478.905	454.382
478.905	428.879
478.905	428.879
478.905	428.879
507.968	428.879
507.968	428.879
507.968	428.879
507.968	428.879
507.968	428.879
507.968	428.879
507.968	428.879
507.968	428.879
507.968	428.879
507.968	428.879
507.968	428.879
507.968	428.879
507.968	428.879
507.968	428.879
507.968	428.879
507.968	428.879
507.968	428.879
507.968	428.879
478.905	428.879
478.905	428.879
478.905	428.879
478.905	428.879
478.905	428.879
478.905	428.879
478.905	428.879
478.905	428.879
478.905	404.808
478.905	428.879
478.905	428.879
478.905	428.879
478.905	428.879
478.905	428.879
453.072	428.879
426.902	428.879
426.902	454.382
402.942	454.382
402.942	428.879
402.942	10.000
402.942	10.000
402.942	10.000
402.942	10.000
402.942	10.000
402.942	10.000
402.942	10.000
402.942	10.000
402.942	10.000
426.902	10.000
426.902	10.000
426.902	10.000
402.942	10.000
402.942	10.000
380.986	10.000
380.986	10.000
358.980	10.000
358.980	10.000
358.980	10.000
358.980	10.000
358.980	340.402
380.986	321.297
380.986	10.000
380.986	10.000
380.986	10.000
380.986	286.243
380.986	286.243
380.986	286.243
380.986	303.264
380.986	303.264
380.986	303.264
380.986	303.264
537.863	303.264
537.863	303.264
537.863	321.297
537.863	321.297
537.863	321.297
537.863	321.297
537.863	321.297
569.846	303.264
569.846	10.000
569.846	10.000
569.846	10.000
569.846	10.000
569.846	10.000
569.846	340.402
569.846	340.402
478.905	321.297
478.905	321.297
478.905	321.297
478.905	321.297
478.905	321.297
478.905	321.297
478.905	303.264
478.905	303.264
478.905	303.264
453.072	321.297
426.902	321.297
426.902	321.297
426.902	321.297
426.902	340.402
426.902	340.402
426.902	360.643
426.902	360.643
426.902	360.643
426.902	340.402
426.902	340.402
426.902	10.000
426.902	10.000
426.902	10.000
426.902	10.000
426.902	10.000
426.902	10.000
380.986	10.000
380.986	10.000
380.986	10.000
380.986	10.000
380.986	10.000
380.986	10.000
380.986	10.000
380.986	10.000
380.986	10.000
284.923	10.000
284.923	10.000
284.923	10.000
302.040	10.000
320.000	10.000
320.000	10.000
320.000	10.000
320.000	10.000
302.040	10.000
302.040	10.000
302.040	10.000
284.923	10.000
302.040	10.000
302.040	10.000
302.040	10.000
302.040	10.000
358.980	10.000
358.980	10.000
358.980	10.000
358.980	10.000
358.980	10.000
358.980	10.000
358.980	10.000
358.980	10.000
358.980	10.000
358.980	10.000
358.980	10.000
380.986	10.000
380.986	10.000
380.986	10.000
380.986	10.000
380.986	10.000
380.986	10.000
380.986	10.000
380.986	10.000
380.986	10.000
380.986	10.000
380.986	10.000
380.986	10.000
380.986	10.000
380.986	10.000
380.986	10.000
380.986	10.000
380.986	10.000
380.986	10.000
358.980	10.000
